timestamp,electricity_demand,temperature,hour,day_of_week,is_weekend,month,season
2022-01-01 00:00:00,2519,11.0585,0,5,1,1,Winter
2022-01-01 01:00:00,1673,11.0585,1,5,1,1,Winter
2022-01-01 02:00:00,699,11.0585,2,5,1,1,Winter
2022-01-01 03:00:00,1605,11.0585,3,5,1,1,Winter
2022-01-01 04:00:00,677,11.0585,4,5,1,1,Winter
2022-01-01 05:00:00,1575,11.0585,5,5,1,1,Winter
2022-01-01 06:00:00,1422,11.0585,6,5,1,1,Winter
2022-01-01 07:00:00,1373,11.1085005,7,5,1,1,Winter
2022-01-01 08:00:00,1336,11.2585,8,5,1,1,Winter
2022-01-01 09:00:00,1317,11.3085,9,5,1,1,Winter
2022-01-01 10:00:00,654,11.5085,10,5,1,1,Winter
2022-01-01 11:00:00,1315,11.6085005,11,5,1,1,Winter
2022-01-01 12:00:00,214,11.8585005,12,5,1,1,Winter
2022-01-01 13:00:00,1373,12.1085005,13,5,1,1,Winter
2022-01-01 14:00:00,1395,12.0585,14,5,1,1,Winter
2022-01-01 15:00:00,809,11.3085,15,5,1,1,Winter
2022-01-01 16:00:00,1001,10.6085005,16,5,1,1,Winter
2022-01-01 17:00:00,1526,10.2585,17,5,1,1,Winter
2022-01-01 18:00:00,851,9.8085,18,5,1,1,Winter
2022-01-01 19:00:00,1565,9.908501,19,5,1,1,Winter
2022-01-01 20:00:00,1073,9.408501,20,5,1,1,Winter
2022-01-01 21:00:00,1592,9.158501,21,5,1,1,Winter
2022-01-01 22:00:00,1133,8.7585,22,5,1,1,Winter
2022-01-01 23:00:00,1713,8.4585,23,5,1,1,Winter
2022-01-02 01:00:00,1681,8.5085,1,6,1,1,Winter
2022-01-02 02:00:00,1658,8.158501,2,6,1,1,Winter
2022-01-02 03:00:00,812,7.8585,3,6,1,1,Winter
2022-01-02 04:00:00,1571,7.8085,4,6,1,1,Winter
2022-01-02 05:00:00,967,8.0085,5,6,1,1,Winter
2022-01-02 06:00:00,1446,7.7085,6,6,1,1,Winter
2022-01-02 07:00:00,1418,8.0585,7,6,1,1,Winter
2022-01-02 08:00:00,1406,9.0585,8,6,1,1,Winter
2022-01-02 09:00:00,1487,10.1085005,9,6,1,1,Winter
2022-01-02 10:00:00,1396,10.3085,10,6,1,1,Winter
2022-01-02 13:00:00,1009,11.0085,13,6,1,1,Winter
2022-01-02 14:00:00,1726,10.7585,14,6,1,1,Winter
2022-01-02 15:00:00,1615,10.6085005,15,6,1,1,Winter
2022-01-02 16:00:00,1156,10.3085,16,6,1,1,Winter
2022-01-02 18:00:00,2039,11.0585,18,6,1,1,Winter
2022-01-02 19:00:00,1737,10.6085005,19,6,1,1,Winter
2022-01-02 20:00:00,934,10.158501,20,6,1,1,Winter
2022-01-02 21:00:00,1213,10.0085,21,6,1,1,Winter
2022-01-02 22:00:00,1788,10.1085005,22,6,1,1,Winter
2022-01-02 23:00:00,774,9.158501,23,6,1,1,Winter
2022-01-03 00:00:00,1309,8.7585,0,0,0,1,Winter
2022-01-03 01:00:00,1868,8.8585005,1,0,0,1,Winter
2022-01-03 02:00:00,1836,8.658501,2,0,0,1,Winter
2022-01-03 03:00:00,735,9.3585005,3,0,0,1,Winter
2022-01-03 04:00:00,1715,8.6085005,4,0,0,1,Winter
2022-01-03 05:00:00,1061,8.4585,5,0,0,1,Winter
2022-01-03 06:00:00,1023,8.1085005,6,0,0,1,Winter
2022-01-03 07:00:00,1559,8.0585,7,0,0,1,Winter
2022-01-03 08:00:00,829,7.6085,8,0,0,1,Winter
2022-01-03 09:00:00,1559,8.1085005,9,0,0,1,Winter
2022-01-03 10:00:00,1588,8.3085,10,0,0,1,Winter
2022-01-03 11:00:00,1090,8.8085,11,0,0,1,Winter
2022-01-03 12:00:00,2050,9.3585005,12,0,0,1,Winter
2022-01-03 13:00:00,1862,9.658501,13,0,0,1,Winter
2022-01-03 14:00:00,2352,9.1085005,14,0,0,1,Winter
2022-01-03 15:00:00,1889,8.408501,15,0,0,1,Winter
2022-01-03 16:00:00,805,8.0085,16,0,0,1,Winter
2022-01-03 17:00:00,1874,7.7085,17,0,0,1,Winter
2022-01-03 18:00:00,790,7.1085,18,0,0,1,Winter
2022-01-03 19:00:00,1856,6.8585,19,0,0,1,Winter
2022-01-03 20:00:00,1121,6.7085,20,0,0,1,Winter
2022-01-03 21:00:00,1846,6.3585,21,0,0,1,Winter
2022-01-03 22:00:00,1158,6.0084996,22,0,0,1,Winter
2022-01-03 23:00:00,2003,6.4084997,23,0,0,1,Winter
2022-01-04 01:00:00,1989,6.9585,1,1,0,1,Winter
2022-01-04 02:00:00,822,6.7584996,2,1,0,1,Winter
2022-01-04 03:00:00,1922,6.0084996,3,1,0,1,Winter
2022-01-04 04:00:00,1209,5.6085,4,1,0,1,Winter
2022-01-04 05:00:00,1757,5.6085,5,1,0,1,Winter
2022-01-04 06:00:00,1948,5.7584996,6,1,0,1,Winter
2022-01-04 07:00:00,1107,5.9585,7,1,0,1,Winter
2022-01-04 08:00:00,1086,6.1584997,8,1,0,1,Winter
2022-01-04 09:00:00,760,6.6085,9,1,0,1,Winter
2022-01-04 10:00:00,745,6.9084997,10,1,0,1,Winter
2022-01-04 11:00:00,1025,7.1085,11,1,0,1,Winter
2022-01-04 13:00:00,2473,6.4084997,13,1,0,1,Winter
2022-01-04 14:00:00,1920,6.2584996,14,1,0,1,Winter
2022-01-04 15:00:00,1187,6.1085,15,1,0,1,Winter
2022-01-04 16:00:00,2282,5.4585,16,1,0,1,Winter
2022-01-04 17:00:00,1912,5.3085,17,1,0,1,Winter
2022-01-04 18:00:00,1886,5.4585,18,1,0,1,Winter
2022-01-04 19:00:00,784,5.5585,19,1,0,1,Winter
2022-01-04 20:00:00,1836,5.7584996,20,1,0,1,Winter
2022-01-04 21:00:00,1087,5.2085,21,1,0,1,Winter
2022-01-04 22:00:00,1877,4.6584997,22,1,0,1,Winter
2022-01-04 23:00:00,1366,3.9085,23,1,0,1,Winter
2022-01-05 00:00:00,1971,4.1085,0,2,0,1,Winter
2022-01-05 01:00:00,1183,3.0585,1,2,0,1,Winter
2022-01-05 02:00:00,1883,3.6085,2,2,0,1,Winter
2022-01-05 03:00:00,1832,3.8085,3,2,0,1,Winter
2022-01-05 04:00:00,999,3.6585,4,2,0,1,Winter
2022-01-05 05:00:00,1844,3.5085,5,2,0,1,Winter
2022-01-05 06:00:00,1599,3.1085,6,2,0,1,Winter
2022-01-05 07:00:00,1556,2.4585001,7,2,0,1,Winter
2022-01-05 08:00:00,1540,2.5585,8,2,0,1,Winter
2022-01-05 09:00:00,1527,2.9085,9,2,0,1,Winter
2022-01-05 10:00:00,1794,3.4585001,10,2,0,1,Winter
2022-01-05 11:00:00,686,3.8085,11,2,0,1,Winter
2022-01-05 13:00:00,668,4.5585,13,2,0,1,Winter
2022-01-05 14:00:00,1844,4.2584996,14,2,0,1,Winter
2022-01-05 15:00:00,1086,3.7585,15,2,0,1,Winter
2022-01-05 16:00:00,1878,3.7085001,16,2,0,1,Winter
2022-01-05 17:00:00,1865,3.8085,17,2,0,1,Winter
2022-01-05 18:00:00,1849,4.0085,18,2,0,1,Winter
2022-01-05 19:00:00,1862,3.5585,19,2,0,1,Winter
2022-01-05 20:00:00,1854,3.5585,20,2,0,1,Winter
2022-01-05 21:00:00,720,3.7585,21,2,0,1,Winter
2022-01-05 22:00:00,2588,3.6585,22,2,0,1,Winter
2022-01-05 23:00:00,1992,2.9585001,23,2,0,1,Winter
2022-01-06 00:00:00,1991,2.4085,0,3,0,1,Winter
2022-01-06 01:00:00,1946,2.3085,1,3,0,1,Winter
2022-01-06 02:00:00,1061,2.0085,2,3,0,1,Winter
2022-01-06 03:00:00,1199,1.2085,3,3,0,1,Winter
2022-01-06 04:00:00,1770,0.70849997,4,3,0,1,Winter
2022-01-06 05:00:00,883,-0.24150002,5,3,0,1,Winter
2022-01-06 06:00:00,1664,-1.0914999,6,3,0,1,Winter
2022-01-06 07:00:00,1027,-1.5914999,7,3,0,1,Winter
2022-01-06 08:00:00,1019,-1.2915,8,3,0,1,Winter
2022-01-06 09:00:00,276,-0.2915,9,3,0,1,Winter
2022-01-06 10:00:00,1644,0.5585,10,3,0,1,Winter
2022-01-06 11:00:00,1109,1.4085001,11,3,0,1,Winter
2022-01-06 13:00:00,1859,2.8085,13,3,0,1,Winter
2022-01-06 14:00:00,1883,2.0585,14,3,0,1,Winter
2022-01-06 15:00:00,1902,-1.0415,15,3,0,1,Winter
2022-01-06 16:00:00,2296,-2.1915,16,3,0,1,Winter
2022-01-06 17:00:00,1946,-2.9415,17,3,0,1,Winter
2022-01-06 18:00:00,1118,-2.4415,18,3,0,1,Winter
2022-01-06 19:00:00,1932,-1.8915,19,3,0,1,Winter
2022-01-06 20:00:00,1111,-1.9415,20,3,0,1,Winter
2022-01-06 21:00:00,1919,-2.0414999,21,3,0,1,Winter
2022-01-06 22:00:00,1130,-1.9415,22,3,0,1,Winter
2022-01-06 23:00:00,2037,-1.8414999,23,3,0,1,Winter
2022-01-07 01:00:00,1996,-1.4415,1,4,0,1,Winter
2022-01-07 02:00:00,762,-1.5415,2,4,0,1,Winter
2022-01-07 03:00:00,1922,-1.3915,3,4,0,1,Winter
2022-01-07 04:00:00,1028,-1.3915,4,4,0,1,Winter
2022-01-07 05:00:00,1763,-0.99149996,5,4,0,1,Winter
2022-01-07 06:00:00,1708,-0.79150003,6,4,0,1,Winter
2022-01-07 07:00:00,1678,-0.7415,7,4,0,1,Winter
2022-01-07 08:00:00,1031,-0.19150001,8,4,0,1,Winter
2022-01-07 09:00:00,1650,0.9085,9,4,0,1,Winter
2022-01-07 10:00:00,1050,1.8585,10,4,0,1,Winter
2022-01-07 11:00:00,1102,2.5585,11,4,0,1,Winter
2022-01-07 12:00:00,1847,2.4085,12,4,0,1,Winter
2022-01-07 13:00:00,2246,2.5585,13,4,0,1,Winter
2022-01-07 14:00:00,1929,2.2585,14,4,0,1,Winter
2022-01-07 15:00:00,1127,2.0585,15,4,0,1,Winter
2022-01-07 16:00:00,768,1.6085,16,4,0,1,Winter
2022-01-07 17:00:00,1311,1.5585,17,4,0,1,Winter
2022-01-07 18:00:00,1947,1.6085,18,4,0,1,Winter
2022-01-07 19:00:00,778,1.4085001,19,4,0,1,Winter
2022-01-07 20:00:00,1293,0.95849997,20,4,0,1,Winter
2022-01-07 21:00:00,1911,1.0085,21,4,0,1,Winter
2022-01-07 22:00:00,1176,1.0585,22,4,0,1,Winter
2022-01-07 23:00:00,2004,0.4085,23,4,0,1,Winter
2022-01-08 00:00:00,793,0.6085,0,5,1,1,Winter
2022-01-08 01:00:00,2243,0.6085,1,5,1,1,Winter
2022-01-08 02:00:00,1333,0.9085,2,5,1,1,Winter
2022-01-08 03:00:00,1888,0.6585,3,5,1,1,Winter
2022-01-08 04:00:00,770,0.3585,4,5,1,1,Winter
2022-01-08 05:00:00,1713,0.4085,5,5,1,1,Winter
2022-01-08 06:00:00,1111,0.0585,6,5,1,1,Winter
2022-01-08 07:00:00,1637,-0.5915,7,5,1,1,Winter
2022-01-08 08:00:00,1616,-0.19150001,8,5,1,1,Winter
2022-01-08 09:00:00,1070,0.7585,9,5,1,1,Winter
2022-01-08 10:00:00,1621,1.6085,10,5,1,1,Winter
2022-01-08 11:00:00,769,2.3585,11,5,1,1,Winter
2022-01-08 12:00:00,1116,2.1085,12,5,1,1,Winter
2022-01-08 13:00:00,1761,2.7585,13,5,1,1,Winter
2022-01-08 14:00:00,1234,2.6085,14,5,1,1,Winter
2022-01-08 16:00:00,2472,0.008499999,16,5,1,1,Winter
2022-01-08 17:00:00,1752,-0.041500002,17,5,1,1,Winter
2022-01-08 18:00:00,779,-0.2915,18,5,1,1,Winter
2022-01-08 19:00:00,768,-0.7415,19,5,1,1,Winter
2022-01-08 20:00:00,1689,-0.8915,20,5,1,1,Winter
2022-01-08 21:00:00,1680,-1.0415,21,5,1,1,Winter
2022-01-08 22:00:00,1747,-1.3915,22,5,1,1,Winter
2022-01-08 23:00:00,1848,-1.5914999,23,5,1,1,Winter
2022-01-09 00:00:00,1854,-0.7415,0,6,1,1,Winter
2022-01-09 01:00:00,1833,-0.99149996,1,6,1,1,Winter
2022-01-09 02:00:00,1800,-1.2915,2,6,1,1,Winter
2022-01-09 03:00:00,1743,-1.3915,3,6,1,1,Winter
2022-01-09 04:00:00,1140,-0.8415,4,6,1,1,Winter
2022-01-09 05:00:00,1086,-0.9415,5,6,1,1,Winter
2022-01-09 06:00:00,2146,-0.8415,6,6,1,1,Winter
2022-01-09 07:00:00,2044,-0.4415,7,6,1,1,Winter
2022-01-09 08:00:00,1481,-0.041500002,8,6,1,1,Winter
2022-01-09 09:00:00,1464,0.8585,9,6,1,1,Winter
2022-01-09 10:00:00,1927,1.5085001,10,6,1,1,Winter
2022-01-09 11:00:00,1478,2.1585,11,6,1,1,Winter
2022-01-09 12:00:00,1505,1.6585001,12,6,1,1,Winter
2022-01-09 14:00:00,1585,1.8585,14,6,1,1,Winter
2022-01-09 15:00:00,1136,1.7585001,15,6,1,1,Winter
2022-01-09 16:00:00,2296,1.6085,16,6,1,1,Winter
2022-01-09 17:00:00,1666,1.7585001,17,6,1,1,Winter
2022-01-09 18:00:00,1685,2.0585,18,6,1,1,Winter
2022-01-09 19:00:00,1685,1.9085001,19,6,1,1,Winter
2022-01-09 20:00:00,1692,1.7085,20,6,1,1,Winter
2022-01-09 21:00:00,1057,2.3085,21,6,1,1,Winter
2022-01-09 22:00:00,1741,2.8085,22,6,1,1,Winter
2022-01-09 23:00:00,781,3.1085,23,6,1,1,Winter
2022-01-10 00:00:00,760,3.6585,0,0,0,1,Winter
2022-01-10 01:00:00,1794,3.2585,1,0,0,1,Winter
2022-01-10 02:00:00,754,3.2585,2,0,0,1,Winter
2022-01-10 03:00:00,1742,3.2085001,3,0,0,1,Winter
2022-01-10 04:00:00,935,3.3085,4,0,0,1,Winter
2022-01-10 05:00:00,1998,2.8085,5,0,0,1,Winter
2022-01-10 06:00:00,726,2.6085,6,0,0,1,Winter
2022-01-10 07:00:00,1584,2.5585,7,0,0,1,Winter
2022-01-10 08:00:00,1575,3.2085001,8,0,0,1,Winter
2022-01-10 09:00:00,1582,3.5085,9,0,0,1,Winter
2022-01-10 10:00:00,908,3.7585,10,0,0,1,Winter
2022-01-10 11:00:00,1705,4.0585,11,0,0,1,Winter
2022-01-10 12:00:00,1119,4.0085,12,0,0,1,Winter
2022-01-10 13:00:00,1925,4.2584996,13,0,0,1,Winter
2022-01-10 14:00:00,1954,3.6085,14,0,0,1,Winter
2022-01-10 15:00:00,1964,2.3585,15,0,0,1,Winter
2022-01-10 16:00:00,1946,1.6085,16,0,0,1,Winter
2022-01-10 17:00:00,1978,1.3585,17,0,0,1,Winter
2022-01-10 18:00:00,1979,1.3585,18,0,0,1,Winter
2022-01-10 19:00:00,1971,1.0085,19,0,0,1,Winter
2022-01-10 20:00:00,1962,0.5585,20,0,0,1,Winter
2022-01-10 21:00:00,1966,-0.3915,21,0,0,1,Winter
2022-01-10 22:00:00,2013,-1.4914999,22,0,0,1,Winter
2022-01-10 23:00:00,2107,-2.1915,23,0,0,1,Winter
2022-01-11 01:00:00,2072,-2.8915,1,1,0,1,Winter
2022-01-11 02:00:00,2042,-3.5414999,2,1,0,1,Winter
2022-01-11 03:00:00,1150,-3.9415,3,1,0,1,Winter
2022-01-11 04:00:00,1882,-4.1415,4,1,0,1,Winter
2022-01-11 05:00:00,1807,-4.3915,5,1,0,1,Winter
2022-01-11 06:00:00,1047,-4.6915,6,1,0,1,Winter
2022-01-11 07:00:00,1992,-4.8415003,7,1,0,1,Winter
2022-01-11 08:00:00,1710,-3.9915001,8,1,0,1,Winter
2022-01-11 09:00:00,1709,-2.6915,9,1,0,1,Winter
2022-01-11 10:00:00,1093,-1.4415,10,1,0,1,Winter
2022-01-11 11:00:00,785,-0.6415,11,1,0,1,Winter
2022-01-11 13:00:00,746,-0.5915,13,1,0,1,Winter
2022-01-11 14:00:00,2044,-0.54150003,14,1,0,1,Winter
2022-01-11 15:00:00,2066,-0.7415,15,1,0,1,Winter
2022-01-11 16:00:00,2081,-0.8415,16,1,0,1,Winter
2022-01-11 17:00:00,2085,-1.2414999,17,1,0,1,Winter
2022-01-11 18:00:00,1190,-1.3414999,18,1,0,1,Winter
2022-01-11 20:00:00,1167,-2.1415,20,1,0,1,Winter
2022-01-11 21:00:00,2028,-2.0915,21,1,0,1,Winter
2022-01-11 22:00:00,846,-1.6415,22,1,0,1,Winter
2022-01-11 23:00:00,2120,-1.2414999,23,1,0,1,Winter
2022-01-12 00:00:00,860,-1.6915,0,2,0,1,Winter
2022-01-12 01:00:00,2081,-2.4415,1,2,0,1,Winter
2022-01-12 02:00:00,800,-2.0414999,2,2,0,1,Winter
2022-01-12 03:00:00,1963,-2.4915,3,2,0,1,Winter
2022-01-12 04:00:00,791,-2.4915,4,2,0,1,Winter
2022-01-12 05:00:00,1789,-1.6915,5,2,0,1,Winter
2022-01-12 06:00:00,789,-1.0914999,6,2,0,1,Winter
2022-01-12 07:00:00,1621,-0.5915,7,2,0,1,Winter
2022-01-12 08:00:00,1591,-0.19150001,8,2,0,1,Winter
2022-01-12 09:00:00,1575,1.1585001,9,2,0,1,Winter
2022-01-12 10:00:00,1589,1.7085,10,2,0,1,Winter
2022-01-12 11:00:00,1648,1.9085001,11,2,0,1,Winter
2022-01-12 13:00:00,1740,2.1585,13,2,0,1,Winter
2022-01-12 14:00:00,1855,2.0585,14,2,0,1,Winter
2022-01-12 15:00:00,819,1.7085,15,2,0,1,Winter
2022-01-12 16:00:00,810,1.7085,16,2,0,1,Winter
2022-01-12 17:00:00,1897,1.5085001,17,2,0,1,Winter
2022-01-12 18:00:00,1881,0.1585,18,2,0,1,Winter
2022-01-12 19:00:00,1872,-0.19150001,19,2,0,1,Winter
2022-01-12 20:00:00,1855,0.5085,20,2,0,1,Winter
2022-01-12 21:00:00,1843,1.6085,21,2,0,1,Winter
2022-01-12 22:00:00,1866,1.9585,22,2,0,1,Winter
2022-01-12 23:00:00,1937,2.3585,23,2,0,1,Winter
2022-01-13 00:00:00,427,2.8085,0,3,0,1,Winter
2022-01-13 01:00:00,1898,3.0585,1,3,0,1,Winter
2022-01-13 02:00:00,1272,3.1585,2,3,0,1,Winter
2022-01-13 03:00:00,2501,3.2585,3,3,0,1,Winter
2022-01-13 04:00:00,2319,3.3085,4,3,0,1,Winter
2022-01-13 05:00:00,1629,3.3085,5,3,0,1,Winter
2022-01-13 06:00:00,1565,3.3085,6,3,0,1,Winter
2022-01-13 07:00:00,1767,3.4085,7,3,0,1,Winter
2022-01-13 08:00:00,1518,3.7085001,8,3,0,1,Winter
2022-01-13 09:00:00,1497,4.0585,9,3,0,1,Winter
2022-01-13 10:00:00,1527,4.4585,10,3,0,1,Winter
2022-01-13 11:00:00,1580,4.8085,11,3,0,1,Winter
2022-01-13 12:00:00,1704,4.8585,12,3,0,1,Winter
2022-01-13 14:00:00,1821,5.3085,14,3,0,1,Winter
2022-01-13 15:00:00,1817,4.3585,15,3,0,1,Winter
2022-01-13 16:00:00,1817,3.5085,16,3,0,1,Winter
2022-01-13 17:00:00,1789,3.3085,17,3,0,1,Winter
2022-01-13 18:00:00,1785,3.7085001,18,3,0,1,Winter
2022-01-13 19:00:00,1785,3.6085,19,3,0,1,Winter
2022-01-13 20:00:00,2182,3.8085,20,3,0,1,Winter
2022-01-13 21:00:00,1769,3.8585,21,3,0,1,Winter
2022-01-13 22:00:00,1795,3.9585001,22,3,0,1,Winter
2022-01-13 23:00:00,1845,4.2085,23,3,0,1,Winter
2022-01-14 00:00:00,1852,4.4084997,0,4,0,1,Winter
2022-01-14 01:00:00,1821,4.4585,1,4,0,1,Winter
2022-01-14 02:00:00,1240,4.5084996,2,4,0,1,Winter
2022-01-14 03:00:00,1706,4.5585,3,4,0,1,Winter
2022-01-14 04:00:00,1621,4.6584997,4,4,0,1,Winter
2022-01-14 05:00:00,918,4.7085,5,4,0,1,Winter
2022-01-14 06:00:00,1756,4.5084996,6,4,0,1,Winter
2022-01-14 07:00:00,1461,4.1584997,7,4,0,1,Winter
2022-01-14 08:00:00,1444,4.2085,8,4,0,1,Winter
2022-01-14 09:00:00,1450,4.6085,9,4,0,1,Winter
2022-01-14 10:00:00,849,5.0585,10,4,0,1,Winter
2022-01-14 11:00:00,1551,5.5084996,11,4,0,1,Winter
2022-01-14 12:00:00,2066,5.4585,12,4,0,1,Winter
2022-01-14 13:00:00,1757,5.8085,13,4,0,1,Winter
2022-01-14 14:00:00,1526,6.3585,14,4,0,1,Winter
2022-01-14 15:00:00,1824,6.8085,15,4,0,1,Winter
2022-01-14 16:00:00,1878,6.9084997,16,4,0,1,Winter
2022-01-14 17:00:00,1896,6.7584996,17,4,0,1,Winter
2022-01-14 18:00:00,1888,6.5084996,18,4,0,1,Winter
2022-01-14 19:00:00,1018,4.9585,19,4,0,1,Winter
2022-01-14 21:00:00,2339,1.6585001,21,4,0,1,Winter
2022-01-14 22:00:00,1381,1.0585,22,4,0,1,Winter
2022-01-14 23:00:00,1970,0.5585,23,4,0,1,Winter
2022-01-15 00:00:00,771,0.4585,0,5,1,1,Winter
2022-01-15 01:00:00,1944,0.108500004,1,5,1,1,Winter
2022-01-15 02:00:00,1214,-0.1415,2,5,1,1,Winter
2022-01-15 03:00:00,1868,-0.3415,3,5,1,1,Winter
2022-01-15 04:00:00,1287,-0.5915,4,5,1,1,Winter
2022-01-15 05:00:00,2316,-0.8915,5,5,1,1,Winter
2022-01-15 06:00:00,2223,-1.0415,6,5,1,1,Winter
2022-01-15 07:00:00,1655,-1.1915,7,5,1,1,Winter
2022-01-15 08:00:00,1637,-0.8415,8,5,1,1,Winter
2022-01-15 09:00:00,775,0.2585,9,5,1,1,Winter
2022-01-15 10:00:00,772,1.5585,10,5,1,1,Winter
2022-01-15 11:00:00,797,2.4585001,11,5,1,1,Winter
2022-01-15 13:00:00,2423,2.7585,13,5,1,1,Winter
2022-01-15 14:00:00,1824,2.9585001,14,5,1,1,Winter
2022-01-15 15:00:00,1211,2.4585001,15,5,1,1,Winter
2022-01-15 16:00:00,1864,1.4085001,16,5,1,1,Winter
2022-01-15 17:00:00,1850,-0.041500002,17,5,1,1,Winter
2022-01-15 18:00:00,2369,-0.1415,18,5,1,1,Winter
2022-01-15 19:00:00,1782,-1.0914999,19,5,1,1,Winter
2022-01-15 20:00:00,2620,-0.99149996,20,5,1,1,Winter
2022-01-15 21:00:00,1782,-0.6915,21,5,1,1,Winter
2022-01-15 22:00:00,849,-1.2414999,22,5,1,1,Winter
2022-01-15 23:00:00,1946,-1.5914999,23,5,1,1,Winter
2022-01-16 00:00:00,829,-0.7415,0,6,1,1,Winter
2022-01-16 01:00:00,1975,-0.2915,1,6,1,1,Winter
2022-01-16 02:00:00,834,-0.54150003,2,6,1,1,Winter
2022-01-16 03:00:00,1337,-0.3915,3,6,1,1,Winter
2022-01-16 04:00:00,2635,-0.5915,4,6,1,1,Winter
2022-01-16 05:00:00,2497,-0.3915,5,6,1,1,Winter
2022-01-16 06:00:00,1746,-0.79150003,6,6,1,1,Winter
2022-01-16 07:00:00,1710,-0.9415,7,6,1,1,Winter
2022-01-16 08:00:00,779,-0.1415,8,6,1,1,Winter
2022-01-16 09:00:00,2187,0.95849997,9,6,1,1,Winter
2022-01-16 10:00:00,2136,2.3585,10,6,1,1,Winter
2022-01-16 11:00:00,1688,3.3585,11,6,1,1,Winter
2022-01-16 12:00:00,1717,2.6585,12,6,1,1,Winter
2022-01-16 14:00:00,1776,2.4585001,14,6,1,1,Winter
2022-01-16 15:00:00,1760,2.3585,15,6,1,1,Winter
2022-01-16 16:00:00,827,2.2085001,16,6,1,1,Winter
2022-01-16 17:00:00,1702,2.3585,17,6,1,1,Winter
2022-01-16 18:00:00,1678,2.6585,18,6,1,1,Winter
2022-01-16 19:00:00,2492,3.1585,19,6,1,1,Winter
2022-01-16 20:00:00,1679,3.3585,20,6,1,1,Winter
2022-01-16 21:00:00,2572,3.8585,21,6,1,1,Winter
2022-01-16 22:00:00,2305,4.0585,22,6,1,1,Winter
2022-01-16 23:00:00,2383,4.3085,23,6,1,1,Winter
2022-01-17 00:00:00,437,5.4084997,0,0,0,1,Winter
2022-01-17 01:00:00,791,5.6584997,1,0,0,1,Winter
2022-01-17 02:00:00,1810,5.4585,2,0,0,1,Winter
2022-01-17 03:00:00,1742,5.0585,3,0,0,1,Winter
2022-01-17 04:00:00,1183,4.8585,4,0,0,1,Winter
2022-01-17 05:00:00,1607,4.7584996,5,0,0,1,Winter
2022-01-17 06:00:00,1563,4.9585,6,0,0,1,Winter
2022-01-17 07:00:00,1540,5.2584996,7,0,0,1,Winter
2022-01-17 08:00:00,1531,5.3085,8,0,0,1,Winter
2022-01-17 09:00:00,1049,5.2584996,9,0,0,1,Winter
2022-01-17 10:00:00,1545,5.8585,10,0,0,1,Winter
2022-01-17 11:00:00,752,5.5585,11,0,0,1,Winter
2022-01-17 12:00:00,1091,4.8585,12,0,0,1,Winter
2022-01-17 13:00:00,1694,4.7584996,13,0,0,1,Winter
2022-01-17 14:00:00,1249,4.4585,14,0,0,1,Winter
2022-01-17 16:00:00,2174,2.5085,16,0,0,1,Winter
2022-01-17 17:00:00,1815,1.5585,17,0,0,1,Winter
2022-01-17 18:00:00,826,0.8585,18,0,0,1,Winter
2022-01-17 19:00:00,863,0.2085,19,0,0,1,Winter
2022-01-17 20:00:00,1808,-0.2915,20,0,0,1,Winter
2022-01-17 21:00:00,812,-0.79150003,21,0,0,1,Winter
2022-01-17 22:00:00,1844,-1.0914999,22,0,0,1,Winter
2022-01-17 23:00:00,2359,-1.2915,23,0,0,1,Winter
2022-01-18 00:00:00,1918,-0.79150003,0,1,0,1,Winter
2022-01-18 01:00:00,1880,-0.9415,1,1,0,1,Winter
2022-01-18 02:00:00,1158,-0.99149996,2,1,0,1,Winter
2022-01-18 03:00:00,1233,-1.0914999,3,1,0,1,Winter
2022-01-18 04:00:00,1676,-1.2414999,4,1,0,1,Winter
2022-01-18 05:00:00,757,-0.3915,5,1,0,1,Winter
2022-01-18 06:00:00,1061,0.8085,6,1,0,1,Winter
2022-01-18 07:00:00,1543,1.2585001,7,1,0,1,Winter
2022-01-18 08:00:00,744,1.5585,8,1,0,1,Winter
2022-01-18 09:00:00,1532,2.2585,9,1,0,1,Winter
2022-01-18 10:00:00,1559,3.3585,10,1,0,1,Winter
2022-01-18 11:00:00,1111,4.5084996,11,1,0,1,Winter
2022-01-18 12:00:00,2289,5.1584997,12,1,0,1,Winter
2022-01-18 13:00:00,1810,5.5585,13,1,0,1,Winter
2022-01-18 14:00:00,2412,5.6085,14,1,0,1,Winter
2022-01-18 15:00:00,1886,4.9585,15,1,0,1,Winter
2022-01-18 16:00:00,795,4.6085,16,1,0,1,Winter
2022-01-18 17:00:00,1923,4.5585,17,1,0,1,Winter
2022-01-18 18:00:00,1131,4.5585,18,1,0,1,Winter
2022-01-18 19:00:00,1895,4.1584997,19,1,0,1,Winter
2022-01-18 20:00:00,1308,4.0585,20,1,0,1,Winter
2022-01-18 21:00:00,1322,4.0085,21,1,0,1,Winter
2022-01-18 22:00:00,1891,4.3585,22,1,0,1,Winter
2022-01-18 23:00:00,812,4.4585,23,1,0,1,Winter
2022-01-19 00:00:00,1430,4.2584996,0,2,0,1,Winter
2022-01-19 01:00:00,1942,3.6585,1,2,0,1,Winter
2022-01-19 02:00:00,1889,3.8585,2,2,0,1,Winter
2022-01-19 03:00:00,806,3.6585,3,2,0,1,Winter
2022-01-19 04:00:00,1737,2.9085,4,2,0,1,Winter
2022-01-19 05:00:00,1150,2.0585,5,2,0,1,Winter
